223R;R LUIZ CASTAGNA R AUGUSTO RIBAS R LUIZ DURAND R TENENTE MIRANDA R EUCLIDES DA CUNHA R PINTO BANDEIRA AV NOSSA SENHORA DAS DORES AV NOSSA SENHORA MEDIANEIRA R GENERAL NETO R RIACHUELO R ÂNGELO UGLIONE R ANDRÉ MARQUES R DOS ANDRADAS AV RIO BRANCO TV FERREIRA R MARECHAL DEODORO R VISCONDE DE FERREIRA PINTO R EUCLIDES DA CUNHA R VEREADOR ANTÔNIO DIAS R GUARACI SCHMIDT TERMINAL SITIO
223T;R LUIZ CASTAGNA R AUGUSTO RIBAS R LUIZ DURAND R TENENTE MIRANDA R EUCLIDES DA CUNHA R MAJOR DUARTE R BENJAMIN CONSTANT R TUIUTI R BENJAMIN CONSTANT R BENTO GONÇALVES R PINTO BANDEIRA AV NOSSA SENHORA DAS DORES AV NOSSA SENHORA MEDIANEIRA R GENERAL NETO R RIACHUELO R ÂNGELO UGLIONE R ANDRÉ MARQUES R DOS ANDRADAS AV RIO BRANCO TV FERREIRA R MARECHAL DEODORO R VISCONDE DE FERREIRA PINTO R EUCLIDES DA CUNHA R VEREADOR ANTÔNIO DIAS/ VENDA R GUARACI SCHMIDT TERMINAL XANGO
223V;R AUGUSTO RIBAS R LUIZ DURAND R TENENTE MIRANDA R EUCLIDES DA CUNHA R MAJOR DUARTE R BENJAMIN CONSTANT R TUIUTI R RIACHUELO R ÂNGELO UGLIONE R ANDRÉ MARQUES R DOS ANDRADAS AV RIO BRANCO TV FERREIRA R MARECHAL DEODORO R VISCONDE DE FERREIRA PINTO R SUZANA R EUCLIDES DA CUNHA R ASSIS BRASIL
212E;R LUIZ CASTAGNA R AUGUSTO RIBAS R LUIZ DURAND R TENENTE MIRANDA R EUCLIDES DA CUNHA R PINTO BANDEIRA AV NOSSA SENHORA DAS DORES AV NOSSA SENHORA MEDIANEIRA R GENERAL NETO R RIACHUELO R ÂNGELO UGLIONE R ANDRÉ MARQUES R DOS ANDRADAS AV RIO BRANCO TV FERREIRA R MARECHAL DEODORO R VISCONDE DE FERREIRA PINTO R EUCLIDES DA CUNHA R VEREADOR ANTÔNIO DIAS
212F;R LUIZ CASTAGNA R AUGUSTO RIBAS R ANTÔNIO ABRAHÃO BERLEZE R LUIZ TOMBESI R EUCLIDES DA CUNHA AV NOSSA SENHORA DAS DORES AV NOSSA SENHORA MEDIANEIRA R GENERAL NETO R RIACHUELO R ÂNGELO UGLIONE R ANDRÉ MARQUES R DOS ANDRADAS AV RIO BRANCO TV FERREIRA R MARECHAL DEODORO R VISCONDE DE FERREIRA PINTO R EUCLIDES DA CUNHA R VEREADOR ANTÔNIO DIAS
541S;R LUIZ CASTAGNA R AUGUSTO RIBAS R LUIZ DURAND R TENENTE MIRANDA R EUCLIDES DA CUNHA R MAJOR DUARTE R BENJAMIN CONSTANT R TUIUTI R RIACHUELO R ÂNGELO UGLIONE R ANDRÉ MARQUES R DOS ANDRADAS AV RIO BRANCO TV FERREIRA R MARECHAL DEODORO R VISCONDE DE FERREIRA PINTO R EUCLIDES DA CUNHA R ANITA GARIBALDI R DOUTOR EDUARDO EMILIANO PEREIRA DOS SANTOS R ASSIS BRASIL
212Q;R LUIZ CASTAGNA R AUGUSTO RIBAS R LUIZ DURAND R TENENTE MIRANDA R EUCLIDES DA CUNHA R PINTO BANDEIRA AV NOSSA SENHORA DAS DORES AV NOSSA SENHORA MEDIANEIRA R GENERAL NETO R RIACHUELO R ÂNGELO UGLIONE R ANDRÉ MARQUES R DOS ANDRADAS AV RIO BRANCO TV FERREIRA R MARECHAL DEODORO R VISCONDE DE FERREIRA PINTO R EUCLIDES DA CUNHA R VEREADOR ANTÔNIO DIAS/ VENDA R GUARACI SCHMIDT TERMINAL XANGO
223D;TERMINAL RINCÃO R GUARACI SCHMIDT R VEREADOR ANTÔNIO DIAS / VENDA R EUCLIDES DA CUNHA R VISCONDE DE FERREIRA PINTO R MARECHAL DEODORO R SETE DE SETEMBRO R MANOEL RIBAS AV RIO BRANCO R DO ACAMPAMENTO R JOSÉ BONIFÁCIO R RIACHUELO R PINHEIRO MACHADO R BENJAMIN CONSTANT R TUIUTI R BENJAMIN CONSTANT R MAJOR DUARTE R EUCLIDES DA CUNHA R OSVALDO SCHIRMER R FÉLIX MANARIN R VACARIA R JOÃO BRUNHAUSER R. PROFESSOR FONTOURA ILHA R LUIZ CASTAGNA
223F;TERMINAL RINCÃO R GUARACI SCHMIDT R VEREADOR ANTÔNIO DIAS R EUCLIDES DA CUNHA R VISCONDE DE FERREIRA PINTO R MARECHAL DEODORO R SETE DE SETEMBRO R MANOEL RIBAS AV RIO BRANCO R DO ACAMPAMENTO AV FERNANDO FERRARI AV NOSSA SENHORA MEDIANEIRA AV NOSSA SENHORA DAS DORES R PINTO BANDEIRA R EUCLIDES DA CUNHA R OSVALDO SCHIRMER R FÉLIX MANARIN R VACARIA R JOÃO BRUNHAUSER R. PROFESSOR FONTOURA ILHA R LUIZ CASTAGNA
223K;AV RIO BRANCO R DO ACAMPAMENTO R JOSÉ BONIFÁCIO R RIACHUELO R PINHEIRO MACHADO R BENJAMIN CONSTANT R TUIUTI R BENJAMIN CONSTANT R MAJOR DUARTE R EUCLIDES DA CUNHA R OSVALDO SCHIRMER R VACARIA R JOÃO BRUNHAUSER R PROFESSOR FONTOURA ILHA R LUIZ CASTAGNA
223P;ASSIS BRASIL R OCTÁVIO ROCHA R ANITA GARIBALDI R VISCONDE DE FERREIRA PINTO R ASSIS BRASIL R CORONEL ERNESTO BECKER R JOSÉ DO PATROCÍNIO R ANDRÉ MARQUES R VALE MACHADO AV RIO BRANCO R DO ACAMPAMENTO R JOSÉ BONIFÁCIO R RIACHUELO R PINHEIRO MACHADO R BENJAMIN CONSTANT R TUIUTI R BENJAMIN CONSTANT R MAJOR DUARTE R EUCLIDES DA CUNHA R OSVALDO SCHIRMER R FÉLIX MANARIN R VACARIA R JOÃO BRUNHAUSER R PROFESSOR FONTOURA ILHA R LUIZ CASTAGNA
223V;R ASSIS BRASIL R CORONEL ERNESTO BECKER R JOSÉ DO PATROCÍNIO R ANDRÉ MARQUES R VALE MACHADO AV RIO BRANCO R DO ACAMPAMENTO R JOSÉ BONIFÁCIO R RIACHUELO R PINHEIRO MACHADO R BENJAMIN CONSTANT R TUIUTI R BENJAMIN CONSTANT R MAJOR DUARTE R EUCLIDES DA CUNHA R OSVALDO SCHIRMER R FÉLIX MANARIN R VACARIA R JOÃO BRUNHAUSER R PROFESSOR FONTOURA ILHA R LUIZ CASTAGNA
541S;R ASSIS BRASIL R DOUTOR EDUARDO EMILIANO PEREIRA DOS SANTOS R ANITA GARIBALDI R EUCLIDES DA CUNHA R VISCONDE DE FERREIRA PINTO R MARECHAL DEODORO R SETE DE SETEMBRO R MANOEL RIBAS AV RIO BRANCO R DO ACAMPAMENTO AV NOSSA SENHORA MEDIANEIRA AV NOSSA SENHORA DAS DORES R PINTO BANDEIRA R EUCLIDES DA CUNHA R OSVALDO SCHIRMER R FÉLIX MANARIN R VACARIA JOÃO BRUNHAUSER R PROFESSOR FONTOURA ILHA R LUIZ CASTAGNA R AUGUSTO RIBAS
212J;R VEREADOR ANTÔNIO DIAS R EUCLIDES DA CUNHA R SILVA JARDIM R ANDRÉ MARQUES R VALE MACHADO AV RIO BRANCO R DO ACAMPAMENTO AV NOSSA SENHORA MEDIANEIRA AV NOSSA SENHORA DAS DORES R PINTO BANDEIRA R EUCLIDES DA CUNHA R TENENTE MIRANDA R ZOLA KIELING R MAJOR DUARTE R FÉLIX MANARIN R VACARIA R JOÃO BRUNHAUSER R PROFESSOR FONTOURA ILHA R LUIZ CASTAGNA
212B;R VEREADOR ANTÔNIO DIAS R EUCLIDES DA CUNHA R VISCONDE DE FERREIRA PINTO R MARECHAL DEODORO R SETE DE SETEMBRO R MANOEL RIBAS AV RIO BRANCO R DO ACAMPAMENTO AV NOSSA SENHORA MEDIANEIRA AV NOSSA SENHORA DAS DORES R PINTO BANDEIRA R EUCLIDES DA CUNHA R OSVALDO SCHIRMER R FÉLIX MANARIN R VACARIA R JOÃO BRUNHAUSER R PROFESSOR FONTOURA ILHA R LUIZ CASTAGNA
212Z;R VEREADOR ANTÔNIO DIAS R EUCLIDES DA CUNHA R SILVA JARDIM R ANDRÉ MARQUES R VALE MACHADO AV RIO BRANCO R DO ACAMPAMENTO AV NOSSA SENHORA MEDIANEIRA AV NOSSA SENHORA DAS DORES R PINTO BANDEIRA R EUCLIDES DA CUNHA R OSVALDO SCHIRMER R VACARIA R JOÃO BRUNHAUSER R PROFESSOR FONTOURA ILHA R LUIZ CASTAGNA
212A;R VEREADOR ANTÔNIO DIAS / VENDA R EUCLIDES DA CUNHA R VISCONDE DE FERREIRA PINTO R ASSIS BRASIL R CORONEL ERNESTO BECKER R JOSÉ DO PATROCÍNIO R ANDRÉ MARQUES R VALE MACHADO AV RIO BRANCO R DO ACAMPAMENTO R JOSÉ BONIFÁCIO R RIACHUELO R PINHEIRO MACHADO R BENJAMIN CONSTANT R TUIUTI R BENJAMIN CONSTANT R MAJOR DUARTE R EUCLIDES DA CUNHA R OSVALDO SCHIRMER R FÉLIX MANARIN R VACARIA R JOÃO BRUNHAUSER R PROFESSOR FONTOURA ILHA R LUIZ CASTAGNA
541K;R EUCLIDES DA CUNHA R VISCONDE DE FERREIRA PINTO R MARECHAL DEODORO R SETE DE SETEMBRO R MANOEL RIBAS AV RIO BRANCO R DO ACAMPAMENTO AV NOSSA SENHORA MEDIANEIRA AV NOSSA SENHORA DAS DORES R PADRE CAETANO R PINTO BANDEIRA R EUCLIDES DA CUNHA R TENENTE MIRANDA R PROFESSOR FONTOURA ILHA R. JOÃO BRUNHAUSER R AUGUSTO RIBAS R LUIZ DURAND R TENENTE MIRANDA R EUCLIDES DA CUNHA
541Q;R EUCLIDES DA CUNHA R VISCONDE DE FERREIRA PINTO R MARECHAL DEODORO R SETE DE SETEMBRO R MANOEL RIBAS AV RIO BRANCO R DO ACAMPAMENTO AV NOSSA SENHORA MEDIANEIRA AV NOSSA SENHORA DAS DORES R PADRE CAETANO R PINTO BANDEIRA R EUCLIDES DA CUNHA R TENENTE MIRANDA R PROFESSOR FONTOURA ILHA R LUIZ CASTAGNA R AUGUSTO RIBAS R LUIZ DURAND R TENENTE MIRANDA R EUCLIDES DA CUNHA
541T;R EUCLIDES DA CUNHA R VISCONDE DE FERREIRA PINTO R MARECHAL DEODORO R SETE DE SETEMBRO R MANOEL RIBAS AV RIO BRANCO R DO ACAMPAMENTO AV NOSSA SENHORA MEDIANEIRA AV NOSSA SENHORA DAS DORES R PADRE CAETANO R PINTO BANDEIRA R EUCLIDES DA CUNHA R TENENTE MIRANDA R PROFESSOR FONTOURA ILHA R LUIZ CASTAGNA R AUGUSTO RIBAS R LUIZ DURAND R TENENTE MIRANDA R EUCLIDES DA CUNHA R MÃE ONDINA DA CONCEIÇÃO R ARMANDO CECCIN R MONTANHA RUSSA R ARMANDO CECCIN R MÃE ONDINA DA CONCEIÇÃO R EUCLIDES DA CUNHA R ASSIS BRASIL
212U;R VEREADOR ANTÔNIO DIAS R EUCLIDES DA CUNHA R VISCONDE DE FERREIRA PINTO R ASSIS BRASIL R CORONEL ERNESTO BECKER R JOSÉ DO PATROCÍNIO R ANDRÉ MARQUES R VALE MACHADO R DO ACAMPAMENTO AV RIO BRANCO AV NOSSA SENHORA MEDIANEIRA AV NOSSA SENHORA DAS DORES R PADRE CAETANO R PINTO BANDEIRA R EUCLIDES DA CUNHA R OSVALDO SCHIRMER R FÉLIX MANARIN R VACARIA R JOÃO BRUNHAUSER R PROFESSOR FONTOURA ILHA R LUIZ CASTAGNA
212Q;TERMINAL XANGO R GUARACI SCHMIDT R VEREADOR ANTÔNIO DIAS / VENDA R EUCLIDES DA CUNHA R VISCONDE DE FERREIRA PINTO R MARECHAL DEODORO R SETE DE SETEMBRO R MANOEL RIBAS AV RIO BRANCO R DO ACAMPAMENTO AV NOSSA SENHORA MEDIANEIRA AV NOSSA SENHORA DAS DORES R PADRE CAETANO R PINTO BANDEIRA R EUCLIDES DA CUNHA R OSVALDO SCHIRMER R FÉLIX MANARIN R VACARIA R JOÃO BRUNHAUSER R PROFESSOR FONTOURA ILHA R LUIZ CASTAGNA
212H;TERMINAL SITIO R GUARACI SCHMIDT R VEREADOR ANTÔNIO DIAS/ VENDA R EUCLIDES DA CUNHA R VISCONDE DE FERREIRA PINTO R MARECHAL DEODORO R SETE DE SETEMBRO R MANOEL RIBAS AV RIO BRANCO R DO ACAMPAMENTO R JOSÉ BONIFÁCIO R RIACHUELO R PINHEIRO MACHADO R BENJAMIN CONSTANT R TUIUTI R BENJAMIN CONSTANT R MAJOR DUARTE R EUCLIDES DA CUNHA R OSVALDO SCHIRMER R FÉLIX MANARIN R VACARIA R JOÃO BRUNHAUSER R PROFESSOR FONTOURA ILHA R LUIZ CASTAGNA
212K;TERMINAL XANGÔ R GUARACI SCHMIDT R VEREADOR ANTÔNIO DIAS / VENDA R EUCLIDES DA CUNHA R VISCONDE DE FERREIRA PINTO R MARECHAL DEODORO R SETE DE SETEMBRO R MANOEL RIBAS AV RIO BRANCO R DO ACAMPAMENTO R JOSÉ BONIFÁCIO R RIACHUELO R PINHEIRO MACHADO R BENJAMIN CONSTANT R TUIUTI R BENJAMIN CONSTANT R MAJOR DUARTE R EUCLIDES DA CUNHA R OSVALDO SCHIRMER R FÉLIX MANARIN R VACARIA R JOÃO BRUNHAUSER R PROFESSOR FONTOURA ILHA R LUIZ CASTAGNA
212T;TERMINAL SITIO R GUARACI SCHMIDT R VEREADOR ANTÔNIO DIAS / VENDA R EUCLIDES DA CUNHA R VISCONDE DE FERREIRA PINTO R MARECHAL DEODORO R SETE DE SETEMBRO R MANOEL RIBAS AV RIO BRANCO R DO ACAMPAMENTO AV NOSSA SENHORA MEDIANEIRA AV NOSSA SENHORA DAS DORES R PADRE CAETANO R PINTO BANDEIRA R EUCLIDES DA CUNHA R OSVALDO SCHIRMER R FÉLIX MANARIN R VACARIA R JOÃO BRUNHAUSER R PROFESSOR FONTOURA ILHA R LUIZ CASTAGNA
223J;R ASSIS BRASIL R CORONEL ERNESTO BECKER R JOSÉ DO PATROCÍNIO R ANDRÉ MARQUES R VALE MACHADO R DO ACAMPAMENTO R JOSÉ BONIFÁCIO R RIACHUELO R PINHEIRO MACHADO R BENJAMIN CONSTANT R TUIUTI R BENJAMIN CONSTANT R MAJOR DUARTE R EUCLIDES DA CUNHA R OSVALDO SCHIRMER R VACARIA R JOÃO BRUNHAUSER R PROFESSOR FONTOURA ILHA R LUIZ CASTAGNA
223M;TERMINAL RINCÃO R GUARACI SCHMIDT R VEREADOR ANTÔNIO DIAS R EUCLIDES DA CUNHA R SILVA JARDIM R ANDRÉ MARQUES R VALE MACHADO AV RIO BRANCO R DO ACAMPAMENTO AV NOSSA SENHORA MEDIANEIRA AV NOSSA SENHORA DAS DORES R PADRE CAETANO R PINTO BANDEIRA R EUCLIDES DA CUNHA R TENENTE MIRANDA R ZOLA KIELING R MAJOR DUARTE R FÉLIX MANARIN R VACARIA R JOÃO BRUNHAUSER R PROFESSOR FONTOURA ILHA R LUIZ CASTAGNA
223L;TERMINAL SITIO R GUARACI SCHMIDT R VEREADOR ANTÔNIO DIAS R EUCLIDES DA CUNHA R VISCONDE DE FERREIRA PINTO R MARECHAL DEODORO R SETE DE SETEMBRO R MANOEL RIBAS AV RIO BRANCO R DO ACAMPAMENTO AV NOSSA SENHORA MEDIANEIRA AV NOSSA SENHORA DAS DORES R PADRE CAETANO R PINTO BANDEIRA R EUCLIDES DA CUNHA R OSVALDO SCHIRMER R FÉLIX MANARIN R VACARIA R JOÃO BRUNHAUSER R PROFESSOR FONTOURA ILHA R LUIZ CASTAGNA
212P;AV RIO BRANCO R DO ACAMPAMENTO AV NOSSA SENHORA MEDIANEIRA AV NOSSA SENHORA DAS DORES R PADRE CAETANO R PINTO BANDEIRA R EUCLIDES DA CUNHA R OSVALDO SCHIRMER R VACARIA R JOÃO BRUNHAUSER R PROFESSOR FONTOURA ILHA R LUIZ CASTAGNA
